,Image,F1,Jaccard,Recall,Precision
284,16.png,0.9027397260273973,0.8227215980024969,0.9634502923976608,0.8492268041237113
285,1972.png,0.0,0.0,0.0,0.0
286,2837.png,0.0,0.0,0.0,0.0
287,1050.png,0.9256921532061396,0.8616637735345173,0.8861576489975281,0.9689189189189189
288,2971.png,0.31733235617442285,0.18858885017421603,0.352965151823925,0.2882343151938759
289,1988.png,0.0,0.0,0.0,0.0
290,949.png,0.467733608673206,0.305256064690027,0.3258992805755396,0.8281535648994516
291,2633.png,0.0,0.0,0.0,0.0
292,1410.png,0.8881839809674861,0.7988587731811697,0.9017713365539453,0.875
293,1118.png,0.8390885600187925,0.7227842978551194,0.9955406911928651,0.7251319529029638
294,1185.png,0.9666287447857413,0.9354128440366972,0.9751338944146901,0.9582706766917293
295,1726.png,0.7251919455309286,0.5688636363636363,0.6311144730206757,0.8522301668369084
296,880.png,0.5958638517880224,0.42436330162626573,1.0,0.42436330162626573
297,2951.png,0.6274626421827373,0.45715523778572204,0.4626685670430874,0.9745958429561201
298,2269.png,0.3,0.17647058823529413,0.5150976909413855,0.21162734127949404
299,1555.png,0.7956791542174212,0.6606870229007633,1.0,0.6606870229007633
300,2968.png,0.8709539121114682,0.7714068729827226,0.9557751117384145,0.7999606221697184
301,948.png,0.8124557678697806,0.6841477949940405,0.7051597051597052,0.9582637729549248
302,262.png,0.8892346866600651,0.8005603667855323,0.9062860438292965,0.8728131074701472
303,2090.png,0.5445287332432713,0.37412537483935454,0.3883782982508153,0.910670837678137
304,2285.png,0.0,0.0,0.0,0.0
305,1262.png,0.3961867830021005,0.2470280072536772,1.0,0.2470280072536772
306,2098.png,0.0,0.0,0.0,0.0
307,1662.png,0.8041237113402061,0.6724137931034483,1.0,0.6724137931034483
308,1739.png,0.8133704735376045,0.6854460093896714,0.6980874316939891,0.9742612011439467
309,557.png,0.8145344436033307,0.6871008939974457,0.9116712560898115,0.7361039849495468
310,2718.png,0.557362481116147,0.38634963656523347,0.6406537282941778,0.4932368669392891
311,2172.png,0.0,0.0,0.0,0.0
312,2729.png,0.7844379370106975,0.6453294001966569,0.6600623554259278,0.9665684830633284
313,361.png,0.8317475052216291,0.7119586809694081,0.9478973816450674,0.7409551374819102
314,2647.png,0.0,0.0,0.0,0.0
315,2489.png,0.6820051128153829,0.5174565694046214,0.747684809098294,0.6269327702472584
316,822.png,0.5940902021772939,0.4225663716814159,0.9859882005899705,0.42511923688394276
317,2305.png,0.7750500090925623,0.6327197149643705,0.6333779164809036,0.9983602717263996
318,2655.png,0.5560053981106613,0.3850467289719626,0.3850467289719626,1.0
319,2957.png,0.7244003690036901,0.5678900741276441,0.5830703545572675,0.9561643835616438
320,1194.png,0.8581560283687943,0.7515527950310559,0.8013245033112583,0.9236641221374046
321,2198.png,0.9075640784608635,0.830770995869665,0.9017434620174346,0.913460325469913
322,2497.png,0.08700906344410878,0.045483259633607075,0.11410459587955626,0.0703125
323,1867.png,0.9273772204806687,0.8645884072089625,0.922796984663374,0.9320031504331846
324,2345.png,0.7512378769898104,0.601586053217984,0.7991467873933484,0.7087483592000617
325,1561.png,0.8442814271423809,0.7305251009809579,0.8032994923857868,0.8896697118763176
326,3035.png,0.5676986537328317,0.39635419963288815,0.7009963058323072,0.4769957343083486
327,2789.png,0.599359305569908,0.4279179577984359,0.4330297147976706,0.9731543624161074
328,593.png,0.9586597565385079,0.9206018518518518,0.9692907628564466,0.9482594182164997
329,2190.png,0.5590935939429738,0.38801520459119027,0.4253615491461721,0.8154761904761905
330,12.png,0.9565712118338706,0.9167575427117411,0.9931740614334471,0.9225704182416778
331,580.png,0.9450156459544032,0.8957627118644068,0.9465671641791045,0.9434692055935734
332,2006.png,0.0,0.0,0.0,0.0
333,1902.png,0.6169206516027325,0.446048632218845,0.5342434584755403,0.7298725520671433
334,2825.png,0.40637130236916075,0.25499748026205277,0.9967170059093894,0.25521183591123064
335,730.png,0.15172667156502573,0.08209103557940767,0.08209103557940767,1.0
336,3010.png,0.18369605311693102,0.10113728675873274,0.10113728675873274,1.0
337,1616.png,0.0,0.0,0.0,0.0
338,1590.png,0.6255831082739994,0.45516255805644873,0.8927820602662929,0.48148148148148145
339,1087.png,0.23488573908012722,0.1330711242215667,0.1779531010300241,0.34538494257762653
340,702.png,0.9289565493181098,0.8673378738525318,0.8959926583052922,0.9644385907145209
341,2263.png,0.7986667612226084,0.6648170011806376,0.9067632850241546,0.7135977696109492
342,479.png,0.9095629597576808,0.8341269841269842,0.8736492103075644,0.9485559566787004
343,2411.png,0.630032970326706,0.4598891481913652,0.7378890709103674,0.5496861924686193
344,3029.png,0.1696448767247229,0.09268413247652002,0.09339975093399751,0.9236453201970444
345,1539.png,0.6699120014978469,0.5036599099099099,0.5254038179148312,0.9240702479338843
346,3001.png,0.23563530904477067,0.13355249640435587,0.1583627725666951,0.46017699115044247
347,2503.png,0.5132834665978849,0.34524635669673837,0.3556111508220157,0.9221501390176089
348,2403.png,0.5348336918748966,0.36503275355771403,0.6135155656795748,0.4740393077148724
349,2429.png,0.8453712267720509,0.7321584619866006,0.753334332384235,0.9630268199233717
350,1795.png,0.8573830204539087,0.7503678273663561,0.8374384236453202,0.878300803673938
351,2182.png,0.6121054961735499,0.4410317170980678,0.8480546792849631,0.47887184562097973
352,1542.png,0.8969215491559087,0.8131076701476413,0.873669955503966,0.9214446031422159
353,1520.png,0.6464419475655431,0.47758716104039844,0.8860369609856262,0.5088443396226415
354,246.png,0.8648250460405158,0.7618429591174561,0.9086687306501547,0.8250175685172172
355,250.png,0.8907092045699504,0.8029537504858142,0.9327313769751693,0.8523102310231023
356,607.png,0.8906508093822266,0.8028588445503275,0.9955686853766618,0.8057381948595338
357,2110.png,0.268346923647146,0.15496575342465754,0.3760387811634349,0.2086054552439493
358,2665.png,0.0,0.0,0.0,0.0
359,1959.png,0.0,0.0,0.0,0.0
360,364.png,0.9325204961109944,0.8735722725482473,0.9578924638307061,0.9084579152160557
361,2737.png,0.003937007874015748,0.0019723865877712033,0.002112676056338028,0.028846153846153848
362,162.png,0.9339672477548865,0.8761149653121902,0.9862402380066939,0.8869565217391304
363,2372.png,0.3221189316806847,0.1919795972210008,0.5302404663589992,0.2313235138285472
364,1475.png,0.09331259720062207,0.048939641109298535,0.07371007371007371,0.1271186440677966
365,2216.png,0.5164602839021444,0.3481270358306189,0.5897907564957462,0.4593481375358166
366,873.png,0.8577680525164113,0.7509578544061303,0.7704402515723271,0.9674234945705824
367,1094.png,0.0,0.0,0.0,0.0
368,3060.png,0.8255151249451995,0.7028742067935797,0.7117298727478897,0.9826056705514002
369,1638.png,0.9098380468938844,0.834589800443459,0.9947145877378436,0.8383073496659242
370,1748.png,0.6864456079115765,0.5225863596102746,1.0,0.5225863596102746
371,947.png,0.7969834087481148,0.6624874623871615,0.6644869215291751,0.9954785229841748
372,1374.png,0.7576099210822999,0.6098003629764065,0.9990089197224975,0.6101694915254238
373,1671.png,0.17801047120418848,0.09770114942528736,0.11764705882352941,0.3655913978494624
374,2296.png,0.5974943784131064,0.42601923957856164,0.43826578699340246,0.9384460141271443
375,174.png,0.9462854881788505,0.898047315058205,0.9495731586261663,0.9430205047318612
376,1868.png,0.9365760610395802,0.8807174887892377,0.9000916590284143,0.9761431411530815
377,2867.png,0.9144736842105262,0.8424242424242424,0.9482529118136439,0.8830182832352029
378,1602.png,0.9458980916781429,0.8973497573721538,0.9832310838445808,0.9112964366944655
379,1093.png,0.10585480093676815,0.05588526211671612,0.05588526211671612,1.0
380,660.png,0.8469283855639778,0.734497645211931,0.7637216894511324,0.9504824784154393
381,870.png,0.5927561837455829,0.421217827997489,0.9990074441687344,0.4213941804479799
382,93.png,0.8164983164983166,0.689900426742532,0.9543486816214088,0.713445130920859
383,1141.png,0.9320293398533008,0.8727106227106227,0.9694811800610377,0.8973634651600754
384,1710.png,0.02649006622516556,0.013422818791946308,0.014541677486367177,0.14854111405835543
385,1098.png,0.736120182887002,0.5824289405684755,0.7137428752374921,0.7599460552933244
386,2771.png,0.31559497413155946,0.18736287845546293,0.1943264563106796,0.8394495412844036
387,1170.png,0.7095563139931741,0.5498545358370801,0.9667519181585678,0.5604528912252326
388,2159.png,0.0,0.0,0.0,0.0
389,1793.png,0.5753727222528989,0.40387596899224804,0.7411095305832148,0.47021660649819497
390,1500.png,0.9374094465372356,0.8821925279520043,0.9033789444289305,0.9741041854862993
391,1907.png,0.659019663721858,0.4914461800021252,0.872806189847141,0.5293579031704246
392,2654.png,0.8566975495713914,0.7493183883671615,0.7528534469639324,0.9937725994375252
393,2831.png,0.00046909815878972674,0.0002346041055718475,0.00043402777777777775,0.0005103342689461597
394,2173.png,0.0,0.0,0.0,0.0
395,894.png,0.5672082717872969,0.3958762886597938,0.3958762886597938,1.0
396,1800.png,0.9279187817258884,0.865530303030303,0.8763183125599233,0.9859762675296656
397,1129.png,0.8490425267346431,0.7376836646499568,0.7434668989547039,0.9895652173913043
398,621.png,0.842115709040389,0.7272883099074392,0.7788179148311307,0.9166126593216678
399,1174.png,0.6911404796867352,0.5280478683620045,0.9844294678131537,0.532495285983658
400,3042.png,0.49457460778215495,0.3285281425029841,0.6413335723247894,0.40247469066366703
401,879.png,0.3966588570846491,0.2473951715374841,1.0,0.2473951715374841
402,3056.png,0.5796523225990311,0.4081059390048154,0.501974333662389,0.6857720836142953
403,2827.png,0.7598062953995159,0.6126513080827801,0.9949270767279645,0.6145710928319624
404,91.png,0.5566600397614314,0.3856749311294766,0.39215686274509803,0.958904109589041
405,145.png,0.9485693423994889,0.9021701388888889,0.9451618770461986,0.9520014656041037
406,1765.png,0.8525547445255476,0.7430025445292621,0.9240506329113924,0.7913279132791328
407,2249.png,0.0,0.0,0.0,0.0
408,2548.png,0.5643410852713179,0.3930885529157667,0.40243228302929795,0.9442282749675746
409,2964.png,0.0,0.0,0.0,0.0
410,2486.png,0.6152171762145048,0.44426979136896255,0.6843495487563284,0.5587706685837527
411,964.png,0.7967369136641741,0.6621468926553672,0.6666666666666666,0.9898648648648649
412,1316.png,0.7322033898305084,0.5775401069518716,0.6697674418604651,0.8074766355140187
413,954.png,0.5912334352701326,0.4196816208393632,0.4393939393939394,0.9034267912772586
414,134.png,0.8867613073621657,0.7965599051008304,0.8965287049399199,0.8772044415414761
415,351.png,0.8509463722397477,0.7405628002745367,0.9935543278084714,0.7441379310344828
416,1873.png,0.91018082734704,0.8351668333484862,0.8841193455245429,0.9378254211332312
417,1646.png,0.9259896729776249,0.8621794871794872,0.972875226039783,0.8834154351395731
418,629.png,0.5140301844605926,0.345922359313873,0.35665529010238906,0.9199679871948779
419,2428.png,0.8904347826086957,0.8025078369905956,0.8751139471285324,0.9063016285107387
420,2473.png,0.6738114240109453,0.5080811554332875,0.6189777963971512,0.7393044783587691
421,1846.png,0.5856638350672903,0.4140909704413551,0.9437096278068287,0.42457791309161363
422,1895.png,0.8110392839383392,0.6821413634462568,0.9801682692307693,0.6916878710771841
423,2220.png,0.6036200695713697,0.4322749535551427,0.5079380829529668,0.7437164027313672
424,1282.png,0.629043358568479,0.45883534136546184,0.47101262561195567,0.9466597617814604
425,2368.png,0.40727736993297153,0.25571142284569137,0.2764469204580625,0.7731994459833795
426,535.png,0.9650822257265149,0.9325206791467131,0.9788643893522221,0.951682772409197
427,140.png,0.954902630679877,0.9136972866949984,0.9978579078900393,0.9154929577464789
428,590.png,0.923346254845567,0.8576074332171894,0.9488563351323567,0.899171943497321
429,1296.png,0.0,0.0,0.0,0.0
430,2920.png,0.006936416184971099,0.0034802784222737818,0.003888948903532462,0.032056990204808546
431,402.png,0.9523859520184785,0.9091000200440971,0.9697455633953389,0.9356369262506447
432,472.png,0.7712765957446808,0.6277056277056277,0.9954233409610984,0.6295224312590448
433,2855.png,0.2047392092367591,0.11404427161232426,0.7733265720081136,0.11798839458413926
434,1515.png,0.46794520547945206,0.3054363376251788,0.3222641509433962,0.854
435,1247.png,0.9725073313782991,0.9464859079557617,0.9714390333211278,0.9735779816513761
436,2450.png,0.573542902574766,0.40207511576058996,0.4826556870818322,0.7066003616636528
437,1333.png,0.9081399150049037,0.8317365269461078,0.8542435424354243,0.9692951849267272
438,1582.png,0.03627267041901188,0.018471337579617834,0.018477222045237336,0.9830508474576272
439,1897.png,0.7349342999546896,0.580945558739255,0.9533699059561128,0.5979356107151634
440,967.png,0.7454655380894801,0.5942168674698796,0.6345856922285126,0.9032967032967033
441,971.png,0.0,0.0,0.0,0.0
442,2007.png,0.0,0.0,0.0,0.0
443,1684.png,0.3585381222432261,0.21842610364683301,0.45374800637958534,0.29635416666666664
